,keyword,sentiment,tweet_id,tweet_text
379,apple,negative,125964314220830722,any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious
380,apple,negative,125963262733991936,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail"
382,apple,negative,125961793926475776,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now"
383,apple,negative,125960026891362304,"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!"
384,apple,negative,125958961269702656,This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable
385,apple,negative,125958368773943296,Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable
386,apple,negative,125956505768960000,"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web"""
387,apple,negative,125956403574747137,What's wrong with Siri today @apple
389,apple,negative,125954651152592896,I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.
391,apple,negative,125950557310562305,"Ok this @Apple software update for the #iphone is taking waaaaay too long!
#annoyed"
392,apple,negative,125945821240885248,@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO
394,apple,negative,125937228328341504,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks"
396,apple,negative,125930406125117440,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty."
397,apple,negative,125929899071516676,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.
398,apple,negative,125929395264299009,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL
399,apple,negative,125920912171216896,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.
400,apple,negative,125876542600519681,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple
401,apple,negative,125863232249405440,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
402,apple,negative,125846659182764032,Just searching with my voice on my 2 year old nexus one @apple.
403,apple,negative,125845538926112768,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
406,apple,negative,125824148579692544,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple
408,apple,negative,125822115155947520,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz
409,apple,negative,125819194049699840,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!
410,apple,negative,125815370513793024,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
414,apple,negative,125807830363156480,@twalve @apple you know the issues they have with DST and alarms :p
415,apple,negative,125806568389361664,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
416,apple,negative,125806240138928128,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?
420,apple,negative,125731810733867011,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
421,apple,negative,125729727653756928,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
424,apple,negative,125722107710672896,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles
425,apple,negative,125717447276904448,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve"
426,apple,negative,125717161531551744,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.
428,apple,negative,125712104253702146,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
430,apple,negative,125710089716899840,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
431,apple,negative,125708348237680640,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
437,apple,negative,125691072398639104,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze."
438,apple,negative,125689691927351296,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
439,apple,negative,125681375058735104,"Sorry @apple, but #iMessage will never be what #BBM is. Disappointed."
444,apple,negative,125665094561574913,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!"
446,apple,negative,125663477573500930,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.
447,apple,negative,125661140939321344,@Apple can suck my dick gotta restore my ipad #annoyed
451,apple,negative,125656559190683651,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it."
453,apple,negative,125651769261965312,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
454,apple,negative,125649285667749889,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
457,apple,negative,125642742977138689,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing"
458,apple,negative,125641051531784192,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
460,apple,negative,125633065878958080,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
462,apple,negative,125626166492147713,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
463,apple,negative,125621144148639744,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
465,apple,negative,125607492356018176,"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)"
466,apple,negative,125603435440644098,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!"
468,apple,negative,125599423131697154,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
469,apple,negative,125598450090917888,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)"
471,apple,negative,125588202286366721,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
472,apple,negative,125586348064247808,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
473,apple,negative,125583385895768064,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
476,apple,negative,125556679571025920,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
478,apple,negative,125544764203466752,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
479,apple,negative,125533730222784512,Life was much easier when @apple and @BlackBerry were just fruits!
480,apple,negative,125521682894041088,@apple No location reminders on ipad2! That was the point of updating to iOS 5
481,apple,negative,125510333078048768,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?"
484,apple,negative,125471372485992448,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
485,apple,negative,125464229577891840,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
487,apple,negative,125442137302110208,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
489,apple,negative,125441478951575552,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though."
492,apple,negative,125408962215555072,Had issues with #Siri reaching network today. Too many uses or my signal? @apple
493,apple,negative,125408737296003072,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
494,apple,negative,125408701166256128,Is it me or does #iPhone4s run a little warm sometimes? @apple
495,apple,negative,125407447383937025,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it."
497,apple,negative,125405260650000384,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
498,apple,negative,125405005493706752,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
499,apple,negative,125404317669785600,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
501,apple,negative,125399780527570944,@apple I'm still waiting for you to deliver my phone to @sprint
505,apple,negative,125394663573172224,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
507,apple,negative,125371779039502336,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
510,apple,negative,125365852487942145,"yo, @apple, this update is a disaster"
512,apple,negative,125365581170999296,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
